Electricity Load [J],Heating Load [J],Cooling Load [J],Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Speed [m/s](Hourly)
0.037308883,0,0.031053005,0,4.583333333,4.583333333
0.020048301,0,0.023998472,0,5,5
0.009038147,0,0.016341802,0,3.833333333,3.833333333
0.008260601,0,0.038158247,0,3.583333333,3.583333333
0.005536545,0,0,0,3.416666667,3.416666667
0.006920789,0,0,0,3,3
0.005355677,0,0,0,3,3
0.010051014,0.003921515,0.008549419,0,2.416666667,2.416666667
0.021092652,0.000849764,0.01062226,0,2.583333333,2.583333333
0.024429383,0.000441041,0.01100854,0,2.416666667,2.416666667
0.027926809,0,0.020529406,0,2.583333333,2.583333333
0.034802358,0,0.022979268,0,3,3
0.038823604,0,0.024037635,0,3,3
0.047022809,0,0.02368904,0,3.583333333,3.583333333
0.051739609,0,0.031831667,0,4,4
0.050102109,0,0.032722818,0,2.833333333,2.833333333
0.047537204,0,0.031967399,0,1.416666667,1.416666667
0.044392671,0,0.0274232,0,0.416666667,0.416666667
0.044392671,0,0.026962567,0,0,0
0.04910947,0,0.027760179,0,1.166666667,1.166666667
0.049887016,0,0.028121203,0,0.833333333,0.833333333
0.046742483,0,0.036174923,0,0,0
0.04359795,0,0.040856285,0,0,0
0.040453417,0,0.036254373,0,1.75,1.75
0.037308883,0,0.034753388,0,3.583333333,3.583333333
0.020048301,0,0.02782686,0,5.166666667,5.166666667
0.009038147,0,0.020050471,0,5.416666667,5.416666667
0.005536545,0,0,0,3.833333333,3.833333333
0.006920789,0,0,0,3,3
0.005355677,0,0,0,4.166666667,4.166666667
0.010051014,0.001487209,0.009155492,0,4.416666667,4.416666667
0.021006799,0.000362676,0.011453509,0,4.583333333,4.583333333
0.024429383,0,0.011586177,0,5.583333333,5.583333333
0.027926809,0,0.021080133,0,6,6
0.0341987,0,0.022842416,0,6,6
0.0389155,0,0.019321237,0,5.416666667,5.416666667
0.04823049,0,0.022409171,0,5,5
0.052440115,0,0.026654422,0,5.583333333,5.583333333
0.048788407,0,0.030636577,0,6.583333333,6.583333333
0.044933829,0,0.031133596,0,6.416666667,6.416666667
0.04270221,0,0.026506874,0,4.833333333,4.833333333
0.043615125,0,0.024042354,0,5.166666667,5.166666667
0.047554379,0,0.024457178,0,6,6
0.047554379,0,0.026515789,0,6,6
0.044409846,0,0.031438537,0,6.583333333,6.583333333
0.041265313,0,0.032805271,0,4.083333333,4.083333333
0.038120779,0,0.031313704,0,4.916666667,4.916666667
0.034976246,0,0.023068166,0,7.583333333,7.583333333
0.020048301,0,0.017107094,0,8.583333333,8.583333333
0.00905961,0,0.013004333,0,7.833333333,7.833333333
0.008260601,0,0.036450541,0,6.416666667,6.416666667
0.005536545,0,0,0,4.833333333,4.833333333
0.006920789,0,0,0,4,4
0.005355677,0,0,0,4,4
0.010051014,0.004924867,0.003908983,0,5.166666667,5.166666667
0.022209162,0.000334381,0.010550047,0,4.833333333,4.833333333
0.025559822,4.11E-05,0.011083735,0,2.833333333,2.833333333
0.028704355,0,0.017439073,0,2.583333333,2.583333333
0.034889302,0,0.01982391,0,3,3
0.038562771,0,0.021367359,0,4.75,4.75
0.047539522,0,0.021481778,0,4.833333333,4.833333333
0.052256322,0,0.029019363,0.000166618,4,4
0.049111789,0,0.036501999,0.000882161,4.583333333,4.583333333
0.045967255,0,0.036362943,0.000879227,3.833333333,3.833333333
0.042822722,0,0.031683374,0.0009671,4.75,4.75
0.042822722,0,0.028338706,0.000100101,4.833333333,4.833333333
0.047539522,0,0.029409791,0,4.583333333,4.583333333
0.047539522,0,0.035056922,6.06E-05,4.416666667,4.416666667
0.044981862,0,0.040887642,0.000272914,5.166666667,5.166666667
0.04359795,0,0.039905606,0,4.25,4.25
0.040453417,0,0.038299071,0,1.833333333,1.833333333
0.037308883,0,0.030897111,0,1,1
0.020048301,0,0.023812811,0,1.583333333,1.583333333
0.009038147,0,0.01622414,0,2,2
0.007871828,0,0.038079295,0,2.583333333,2.583333333
0.005536545,0,0,0,1.833333333,1.833333333
0.006920789,0,0,0,0.416666667,0.416666667
0.005355677,0,0,0,0.583333333,0.583333333
0.010051014,0.002869889,0.010434147,0,0.416666667,0.416666667
0.022209162,0.000326275,0.01295694,0,0,0
0.025559822,0,0.012323939,0,1.166666667,1.166666667
0.028704355,0,0.017923715,0,0.833333333,0.833333333
0.034758886,0,0.020183525,0,0,0
0.038258466,0,0.022297781,6.81E-05,0.583333333,0.583333333
0.047539522,0,0.023480006,0.000437086,1.583333333,1.583333333
0.052256322,0,0.032649713,0.000806515,2.583333333,2.583333333
0.049111789,0,0.040841011,0.001127034,3.583333333,3.583333333
0.045967255,0,0.040407221,0.001289087,4,4
0.042822722,0,0.03482511,0.000970524,5.166666667,5.166666667
0.042822722,0,0.029880798,0.000535557,6.583333333,6.583333333
0.047539522,0,0.031292279,0.000855587,7.583333333,7.583333333
0.047539522,0,0.0379042,0.001052203,8,8
0.045177487,0,0.043485578,0.000382634,7.416666667,7.416666667
0.04359795,0,0.04184774,0,6.416666667,6.416666667
0.040453417,0,0.039939093,0,4.833333333,4.833333333
0.037308883,0,0.031769387,0,2.25,2.25
0.020048301,0,0.024309654,0,1,1
0.009038147,0,0.016576728,0,1,1
0.007871828,0,0.038550325,0,0.416666667,0.416666667
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0,0
0.005355677,0,0,0,0,0
0.010051014,0.00307201,0.009372643,0,0,0
0.022209162,9.00E-05,0.011494701,0,0,0
0.025559822,0,0.011761794,0,0,0
0.028704355,0,0.017423891,0,0,0
0.034454581,0,0.019927066,1.96E-05,0,0
0.03812805,0,0.02284737,0.000173791,0,0
0.047539522,0,0.024345563,0.000549578,1.166666667,1.166666667
0.052256322,0,0.034832851,0.000952265,2,2
0.049111789,0,0.044401388,0.001310933,3.166666667,3.166666667
0.045967255,0,0.043437483,0.001526134,4.583333333,4.583333333
0.042822722,0,0.036918065,0.001529558,5,5
0.042822722,0,0.032841637,0.001491245,4.416666667,4.416666667
0.047539522,0,0.035085187,0.001401578,2.833333333,2.833333333
0.047539522,0,0.041892318,0.001107307,3.166666667,3.166666667
0.045177487,0,0.045817592,0.000390296,3.416666667,3.416666667
0.04359795,0,0.046356665,0,3,3
0.040453417,0,0.043708975,0,2.416666667,2.416666667
0.037308883,0,0.034768186,0,2.583333333,2.583333333
0.020048301,0,0.02669458,0,2.416666667,2.416666667
0.009038147,0,0.01749129,0,2.583333333,2.583333333
0.007871828,0,0.035217832,0,2.416666667,2.416666667
0.005536545,0,0,0,2,2
0.006920789,0,0,0,3.166666667,3.166666667
0.005355677,0,0,0,4,4
0.010051014,0.001656203,0.008793236,0,2.833333333,2.833333333
0.022209162,0.000222853,0.013227814,0,1.416666667,1.416666667
0.025559822,0,0.014231254,0,0.416666667,0.416666667
0.028704355,0,0.022008947,0,0,0
0.034976246,0,0.024342362,0,0,0
0.039606102,0,0.026049346,0,0,0
0.049104518,0,0.024727999,0,0.583333333,0.583333333
0.053430069,0,0.033458653,0,1.583333333,1.583333333
0.049242205,0,0.041595659,0,1.416666667,1.416666667
0.045967255,0,0.040647593,0,2.166666667,2.166666667
0.042822722,0,0.035012652,0.000223027,2.416666667,2.416666667
0.042822722,0,0.031990177,0.001187192,2.583333333,2.583333333
0.047539522,0,0.034761167,0.000937592,3,3
0.047800355,0,0.039489398,9.18E-05,2.416666667,2.416666667
0.046025193,0,0.044060822,0,2.583333333,2.583333333
0.04359795,0,0.0448546,0,2.416666667,2.416666667
0.040453417,0,0.04480412,0,2,2
0.037308883,0,0.036008967,0,2,2
0.020048301,0,0.027340891,0,0.833333333,0.833333333
0.009038147,0,0.017871944,0,0,0
0.007871828,0,0.035527294,0,0,0
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0.583333333,0.583333333
0.005355677,0,0,0,1,1
0.010051014,0.001282468,0.010024806,0,0.416666667,0.416666667
0.022209162,6.03E-05,0.013893915,0,0,0
0.025559822,0,0.014794263,0,1.166666667,1.166666667
0.028704355,0,0.02252468,0,2,2
0.034671941,0,0.024444906,1.11E-05,2.583333333,2.583333333
0.038301938,0,0.02610201,4.99E-05,3,3
0.047539522,0,0.0253082,5.54E-06,1.833333333,1.833333333
0.052256322,0,0.035069161,0,1.583333333,1.583333333
0.049111789,0,0.043746711,0.00011673,2,2
0.045967255,0,0.043114943,0.000676579,2.583333333,2.583333333
0.042822722,0,0.037746617,0.000976556,2.416666667,2.416666667
0.042822722,0,0.034104991,0.001324791,2.583333333,2.583333333
0.047539522,0,0.035444575,0.00113975,3.583333333,3.583333333
0.047539522,0,0.039175949,0.00108758,2.833333333,2.833333333
0.045112279,0,0.04251203,0.000404154,2.583333333,2.583333333
0.04359795,0,0.043443419,0,3,3
0.040453417,0,0.04439916,0,1.25,1.25
0.037308883,0,0.038478148,0,0,0
0.020048301,0,0.02847229,0,0,0
0.009038147,0,0.018945322,0,0,0
0.007871828,0,0.039462424,0,0,0
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0,0
0.005355677,0,0,0,0,0
0.010051014,0.001418291,0.00980161,0,0,0
0.021092652,0.000355601,0.010991346,0,0,0
0.024429383,0.000187555,0.011180508,0,0,0
0.027926809,0,0.020108165,0,0,0
0.034498053,0,0.022508837,1.34E-05,0,0
0.03812805,0,0.024814714,0.000142,0,0
0.047022809,0,0.026162997,0.000458769,1.75,1.75
0.051739609,0,0.036753092,0.000418012,3.583333333,3.583333333
0.048595075,0,0.038630776,4.19E-05,4.583333333,4.583333333
0.045450542,0,0.037460972,0.000161401,5,5
0.042306009,0,0.033725058,0.000969546,5,5
0.042306009,0,0.032772051,0.001413642,4.416666667,4.416666667
0.047022809,0,0.033675615,0.001401578,5.166666667,5.166666667
0.047539522,0,0.034042116,0.001121165,5.416666667,5.416666667
0.044786238,0,0.039503783,0.000413284,3.833333333,3.833333333
0.043532742,0,0.043683684,2.29E-05,3,3
0.040453417,0,0.043279861,0,3,3
0.037308883,0,0.042991777,0,2.416666667,2.416666667
0.020048301,0,0.036116495,0,1.416666667,1.416666667
0.009038147,0,0.024682948,0,0.416666667,0.416666667
0.008260601,0,0.033051505,0,0,0
0.005536545,0,0,0,0.583333333,0.583333333
0.006920789,0,0,0,0.416666667,0.416666667
0.005355677,0,0,0,0,0
0.010051014,0,0.009088544,0,0,0
0.021006799,0,0.011801899,0,0,0
0.024429383,0,0.012704778,0,0,0
0.027926809,0,0.023521234,0,0,0
0.034053793,0,0.025528702,0,0,0
0.037792471,0,0.021586343,0,0,0
0.046506096,0,0.026160993,0,0,0
0.051222896,0,0.032719307,0,0.583333333,0.583333333
0.048078362,0,0.0366558,0,1,1
0.044933829,0,0.035212425,0,1,1
0.041789296,0,0.031381341,0,1,1
0.041789296,0,0.028948915,0,1.583333333,1.583333333
0.045989383,0,0.029733994,0.000180312,2.583333333,2.583333333
0.045989383,0,0.032244615,0.000882161,3.583333333,3.583333333
0.04306221,0,0.03571852,0.000408556,3.416666667,3.416666667
0.04122184,0,0.038826872,2.36E-05,2.416666667,2.416666667
0.038120779,0,0.041997783,0,0.833333333,0.833333333
0.034976246,0,0.034776263,0,1.166666667,1.166666667
0.020048301,0,0.025050819,0,0.833333333,0.833333333
0.00905961,0,0.018427507,0,0.583333333,0.583333333
0.008260601,0,0.033626811,0,0.416666667,0.416666667
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0,0
0.005355677,0,0,0,0,0
0.010051014,0,0.009444837,0,0,0
0.022209162,0,0.013582646,0,0,0
0.025559822,0,0.014594931,0,0,0
0.028704355,0,0.021975941,0,0,0
0.034758886,0,0.02413947,0,0.583333333,0.583333333
0.038388883,0,0.025929242,0,1.583333333,1.583333333
0.047539522,0,0.025247248,9.62E-05,2,2
0.052256322,0,0.035817751,0.000615116,3.166666667,3.166666667
0.049111789,0,0.044267297,0.001088069,4.583333333,4.583333333
0.045967255,0,0.039944252,0.001269849,5,5
0.042822722,0,0.033244772,0.001111872,3.25,3.25
0.042822722,0,0.028932626,0.000877433,2.583333333,2.583333333
0.047539522,0,0.029688724,0.000597835,3,3
0.047539522,0,0.033846314,5.82E-05,3,3
0.044851446,0,0.03881223,0,1.833333333,1.833333333
0.043467533,0,0.041271494,0,1.583333333,1.583333333
0.040453417,0,0.04216097,0,2.583333333,2.583333333
0.037308883,0,0.03898849,0,2.416666667,2.416666667
0.020048301,0,0.032823134,0,2,2
0.009038147,0,0.021400421,0,0.833333333,0.833333333
0.007871828,0,0.027642276,0,1.75,1.75
0.005536545,0,0,0,4.166666667,4.166666667
0.006920789,0,0,0,4.416666667,4.416666667
0.005355677,0,0,0,1.666666667,1.666666667
0.010051014,0,0.009268999,0,1.75,1.75
0.022209162,0,0.015121493,0,3,3
0.025559822,0,0.015676945,0,3,3
0.028704355,0,0.024607932,0,1.833333333,1.833333333
0.034498053,0,0.026524457,1.57E-05,0.416666667,0.416666667
0.038214994,0,0.028748314,0.00010434,0.583333333,0.583333333
0.047539522,0,0.028147809,0.000274544,0.416666667,0.416666667
0.052256322,0,0.038267261,0.000642342,0,0
0.049111789,0,0.039716592,0.000667612,0,0
0.045967255,0,0.036749968,0.000538655,0.583333333,0.583333333
0.042822722,0,0.031190321,5.36E-05,2.166666667,2.166666667
0.042822722,0,0.028289565,0,2.416666667,2.416666667
0.047539522,0,0.029555972,0,2.583333333,2.583333333
0.047800355,0,0.033676202,0,3,3
0.045568736,0,0.038995744,0,2.416666667,2.416666667
0.04359795,0,0.039884755,0,2.583333333,2.583333333
0.040453417,0,0.039794208,0,4.166666667,4.166666667
0.037308883,0,0.035885339,0,3.25,3.25
0.020048301,0,0.032218294,0,2,2
0.009038147,0,0.022507973,0,0.833333333,0.833333333
0.007871828,0,0.022120048,0,0,0
0.005536545,0,0,0,1.166666667,1.166666667
0.006920789,0,0,0,1.416666667,1.416666667
0.005355677,0,0,0,2.166666667,2.166666667
0.010051014,0,0.0072441,0,1.25,1.25
0.022209162,0,0.013095072,0,0.583333333,0.583333333
0.025559822,0,0.015162486,0,1,1
0.028704355,0,0.02645612,0,2.166666667,2.166666667
0.034628469,0,0.02876664,9.78E-06,1.833333333,1.833333333
0.038301938,0,0.030500692,4.40E-05,2.166666667,2.166666667
0.047539522,0,0.028364312,2.35E-05,3,3
0.052256322,0,0.03695381,0.000126349,3,3
0.049111789,0,0.040761286,0.000304542,4.166666667,4.166666667
0.045967255,0,0.038725488,0.000485017,3.833333333,3.833333333
0.042822722,0,0.034195546,5.15E-05,3.583333333,3.583333333
0.042822722,0,0.030983749,0,3.416666667,3.416666667
0.047539522,0,0.031732685,0.000155532,3.583333333,3.583333333
0.047539522,0,0.035817417,0.000699892,4,4
0.044786238,0,0.040125281,7.78E-05,3.416666667,3.416666667
0.043467533,0,0.041628479,0,3,3
0.040453417,0,0.042042681,0,3,3
0.037308883,0,0.038670968,0,4.166666667,4.166666667
0.020048301,0,0.031715365,0,5.583333333,5.583333333
0.009038147,0,0.020411815,0,6,6
0.007871828,0,0.035017373,0,6.583333333,6.583333333
0.005536545,0,0,0,7,7
0.006920789,0,0,0,6.416666667,6.416666667
0.005355677,0,0,0,4.833333333,4.833333333
0.010051014,0.00113222,0.008918093,0,4,4
0.022209162,0.000192115,0.013273499,0,3.416666667,3.416666667
0.025559822,0,0.01401147,0,3,3
0.028704355,0,0.020905274,0,2.416666667,2.416666667
0.034193748,0,0.023323468,6.16E-05,0.833333333,0.833333333
0.03812805,0,0.026670877,0.000418827,0,0
0.047539522,0,0.027393646,0.000866836,0,0
0.052256322,0,0.03808295,0.001196811,1.166666667,1.166666667
0.049111789,0,0.046208128,0.001390492,1.416666667,1.416666667
0.045967255,0,0.044143731,0.001530699,2.75,2.75
0.042822722,0,0.038976638,0.001527927,4,4
0.042822722,0,0.034908166,0.00149206,4,4
0.047539522,0,0.035474487,0.001410871,4,4
0.047539522,0,0.039040532,0.001145456,4.583333333,4.583333333
0.045112279,0,0.042967436,0.000463171,5,5
0.04359795,0,0.043507997,2.65E-05,3.25,3.25
0.040453417,0,0.044375561,0,2,2
0.037308883,0,0.039109574,0,2.583333333,2.583333333
0.020048301,0,0.029231784,0,1.833333333,1.833333333
0.009038147,0,0.018981211,0,2.166666667,2.166666667
0.007871828,0,0.029649075,0,2.416666667,2.416666667
0.005536545,0,0,0,3.166666667,3.166666667
0.006920789,0,0,0,4,4
0.005355677,0,0,0,4,4
0.010051014,0,0.008912842,0,2.833333333,2.833333333
0.022209162,0,0.01409458,0,2.583333333,2.583333333
0.025559822,0,0.015068116,0,2.416666667,2.416666667
0.028704355,0,0.023199478,0,3.166666667,3.166666667
0.034324164,0,0.025270345,3.36E-05,4,4
0.03812805,0,0.027659816,0.000260687,3.416666667,3.416666667
0.047539522,0,0.027295317,0.000674133,4.166666667,4.166666667
0.052256322,0,0.037859002,0.00100688,3.833333333,3.833333333
0.049111789,0,0.045820427,0.00127849,1.25,1.25
0.045967255,0,0.043422161,0.001440053,1.166666667,1.166666667
0.042822722,0,0.038047224,0.001518797,1.416666667,1.416666667
0.042822722,0,0.034720958,0.00149206,3.333333333,3.333333333
0.047539522,0,0.034885627,0.001411197,4.416666667,4.416666667
0.047539522,0,0.037996731,0.001149206,4,4
0.045112279,0,0.042479902,0.000473605,3.416666667,3.416666667
0.043532742,0,0.043215971,2.73E-05,1.833333333,1.833333333
0.040453417,0,0.044116703,0,1.583333333,1.583333333
0.037308883,0,0.039042828,0,2,2
0.020048301,0,0.029322309,0,0.833333333,0.833333333
0.009038147,0,0.018979613,0,0.583333333,0.583333333
0.007871828,0,0.035229797,0,2.166666667,2.166666667
0.005536545,0,0,0,3,3
0.006920789,0,0,0,3,3
0.005355677,0,0,0,2.416666667,2.416666667
0.010051014,0,0.009429102,0,1.416666667,1.416666667
0.021092652,0.000256717,0.01142218,0,1,1
0.024429383,0,0.012007915,0,0.416666667,0.416666667
0.027926809,0,0.021602473,0,0,0
0.034193748,0,0.023844,4.34E-05,0,0
0.03812805,0,0.026465405,0.000310574,0,0
0.047022809,0,0.027612431,0.000719782,1.75,1.75
0.051739609,0,0.036464224,0.001066875,4.166666667,4.166666667
0.048595075,0,0.035963818,0.00123496,6.75,6.75
0.045450542,0,0.037918509,0.001347615,9.166666667,9.166666667
0.042306009,0,0.03769021,0.001454563,8.25,8.25
0.042306009,0,0.036770751,0.001486191,8.166666667,8.166666667
0.047022809,0,0.037240866,0.001202028,8.416666667,8.416666667
0.047539522,0,0.035813535,0.000204441,7.416666667,7.416666667
0.04472103,0,0.043153096,0.000381493,7.583333333,7.583333333
0.043532742,0,0.046120881,2.83E-05,6.833333333,6.833333333
0.040453417,0,0.039771504,0,4.833333333,4.833333333
0.037308883,0,0.037138274,0,2.833333333,2.833333333
0.020048301,0,0.029629974,0,2.583333333,2.583333333
0.009038147,0,0.021179043,0,2.416666667,2.416666667
0.008260601,0,0.039270995,0,0.833333333,0.833333333
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0,0
0.005355677,0,0,0,0,0
0.010051014,0.001820384,0.00924964,0,0,0
0.021006799,0.000950297,0.011088303,0,0,0
0.024429383,0.000772087,0.011095947,0,0,0
0.027926809,0,0.018559039,4.40E-06,0,0
0.033510392,0,0.020818416,5.56E-05,0,0
0.037611337,0,0.019982863,0.000402524,0,0
0.046506096,0,0.024638119,0.000942483,2.916666667,2.916666667
0.051222896,0,0.030264798,0.001322997,3.833333333,3.833333333
0.048078362,0,0.035756398,0.001529395,3.583333333,3.583333333
0.044933829,0,0.036265974,0.001543578,4.583333333,4.583333333
0.041789296,0,0.03252121,0.001527764,5.583333333,5.583333333
0.041789296,0,0.030979554,0.001492386,4.25,4.25
0.045989383,0,0.033245509,0.001413642,3,3
0.045989383,0,0.035747708,0.001159966,1.833333333,1.833333333
0.043149154,0,0.039860974,0.000501973,1.583333333,1.583333333
0.04122184,0,0.040256781,2.93E-05,2.583333333,2.583333333
0.038120779,0,0.038524431,0,2.416666667,2.416666667
0.034976246,0,0.0280689,0,2,2
0.020048301,0,0.020557942,0,2,2
0.00905961,0,0.016186132,0,0.833333333,0.833333333
0.008260601,0,0.038612779,0,0,0
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0,0
0.005355677,0,0,0,0,0
0.010051014,0.003958537,0.009502189,0,0,0
0.022209162,6.51E-05,0.011284547,0,0,0
0.025559822,0,0.01149587,0,0.583333333,0.583333333
0.028704355,0,0.017382803,0,0.416666667,0.416666667
0.033932915,0,0.020458193,8.22E-05,0.583333333,0.583333333
0.03812805,0,0.024301033,0.000533438,2.75,2.75
0.047539522,0,0.025288338,0.001000033,4.583333333,4.583333333
0.052256322,0,0.036022361,0.001340768,4.416666667,4.416666667
0.049111789,0,0.044692484,0.001515863,4.583333333,4.583333333
0.045967255,0,0.042084678,0.001476083,4.416666667,4.416666667
0.042822722,0,0.037037433,0.001520265,4.583333333,4.583333333
0.042822722,0,0.033603011,0.001253057,4.416666667,4.416666667
0.047539522,0,0.034056537,0.000125045,3.416666667,3.416666667
0.047539522,0,0.037300891,9.13E-05,3,3
0.044525405,0,0.041304332,0.000410838,2.416666667,2.416666667
0.043402325,0,0.043338777,3.04E-05,2.583333333,2.583333333
0.040453417,0,0.044469913,0,3,3
0.037308883,0,0.039582145,0,1.25,1.25
0.020048301,0,0.029710076,0,1.75,1.75
0.009038147,0,0.019086484,0,4.166666667,4.166666667
0.007871828,0,0.029498064,0,3.833333333,3.833333333
0.005536545,0,0,0,2.416666667,2.416666667
0.006920789,0,0,0,1.416666667,1.416666667
0.005355677,0,0,0,1,1
0.010051014,0,0.009103048,0,0.416666667,0.416666667
0.022209162,0,0.014380468,0,0,0
0.025559822,0,0.015306311,0,0,0
0.028704355,0,0.02446887,0,0.583333333,0.583333333
0.034976246,0,0.026680047,0,1,1
0.039693046,0,0.027964665,0,2.166666667,2.166666667
0.049887016,0,0.025992016,0,2.416666667,2.416666667
0.05408215,0,0.035203755,0,2,2
0.050024703,0,0.043070818,0,2.583333333,2.583333333
