Electricity Load [J],Heating Load [J],Cooling Load [J],Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Speed [m/s](Hourly),,,,,,,,,
0.003465222,0,0.031916515,0.001185725,3.583333333,3.583333333,,,,415.83 ,0.003465222,,0,1276.661 ,0.031916515
0.004589615,0,0.04227277,0.001367016,4.583333333,4.583333333,,,,550.75 ,0.004589615,,0,1690.911 ,0.04227277
0.005076996,0,0.046761805,0.001483583,4.416666667,4.416666667,,,,609.24 ,0.005076996,,0,1870.472 ,0.046761805
0.005886524,0,0.054217985,0.001474127,4.583333333,4.583333333,,,,706.38 ,0.005886524,,0,2168.719 ,0.054217985
0.00666654,0,0.061402345,0.001203169,4.416666667,4.416666667,,,,799.98 ,0.00666654,,0,2456.094 ,0.061402345
0.00617585,0,0.05688283,0.000259872,4,4,,,,741.10 ,0.00617585,,0,2275.313 ,0.05688283
0.00618453,0,0.05696278,0.000629463,2.833333333,2.833333333,,,,742.14 ,0.00618453,,0,2278.511 ,0.05696278
0.005925352,0,0.054575615,6.99E-05,2.583333333,2.583333333,,,,711.04 ,0.005925352,,0,2183.025 ,0.054575615
0.005057883,0,0.04658576,0,2.416666667,2.416666667,,,,606.95 ,0.005057883,,0,1863.430 ,0.04658576
0.003675516,0,0.03385344,0,2,2,,,,441.06 ,0.003675516,,0,1354.138 ,0.03385344
0.002674904,0,0.024637275,0,2,2,,,,320.99 ,0.002674904,,0,985.491 ,0.024637275
0.001176703,0,0.01083805,0,2,2,,,,141.20 ,0.001176703,,0,433.522 ,0.01083805
0.001113012,0,0.010251425,0,2.583333333,2.583333333,,,,133.56 ,0.001113012,,0,410.057 ,0.010251425
0.001018025,0,0.00937655,0,3,3,,,,122.16 ,0.001018025,,0,375.062 ,0.00937655
0.00090773,0,0.008360675,0,2.416666667,2.416666667,,,,108.93 ,0.00090773,,0,334.427 ,0.008360675
0.000587724,0,0.00541325,0,2.583333333,2.583333333,,,,70.53 ,0.000587724,,0,216.530 ,0.00541325
0.000115482,0,0.00106365,0,3,3,,,,13.86 ,0.000115482,,0,42.546 ,0.00106365
4.19357E-06,0,0.000038625,0,2.416666667,2.416666667,,,,0.50 ,4.19357E-06,,0,1.545 ,0.000038625
2.74828E-20,0,2.53131E-19,0,0.833333333,0.833333333,,,,0.00 ,2.74828E-20,,0,0.000 ,2.53131E-19
8.83201E-05,0,0.000813475,0,1.166666667,1.166666667,,,,10.60 ,8.83201E-05,,0,32.539 ,0.000813475
0.000952356,0,0.0087717,0,2.583333333,2.583333333,,,,114.28 ,0.000952356,,0,350.868 ,0.0087717
0.002685426,0,0.02473419,0,3,3,,,,322.25 ,0.002685426,,0,989.368 ,0.02473419
0.003051907,0,0.02810967,0,3.583333333,3.583333333,,,,366.23 ,0.003051907,,0,1124.387 ,0.02810967
0.004070249,0,0.037489135,0,3.416666667,3.416666667,,,,488.43 ,0.004070249,,0,1499.565 ,0.037489135
0.003644913,0,0.03357157,0,4.166666667,4.166666667,,,,437.39 ,0.003644913,,0,1342.863 ,0.03357157
0.004861201,0,0.04477422,0,4.416666667,4.416666667,,,,583.34 ,0.004861201,,0,1790.969 ,0.04477422
0.005227737,0,0.04815021,0,4,4,,,,627.33 ,0.005227737,,0,1926.008 ,0.04815021
0.005664611,0,0.052174045,0,4,4,,,,679.75 ,0.005664611,,0,2086.962 ,0.052174045
0.005819106,0,0.05359703,0,4,4,,,,698.29 ,0.005819106,,0,2143.881 ,0.05359703
0.00502932,0,0.046322685,0,4.583333333,4.583333333,,,,603.52 ,0.00502932,,0,1852.907 ,0.046322685
0.005085329,0,0.04683856,0,3.833333333,3.833333333,,,,610.24 ,0.005085329,,0,1873.542 ,0.04683856
0.005007312,0,0.04611998,0,3,3,,,,600.88 ,0.005007312,,0,1844.799 ,0.04611998
0.004410143,0,0.04061974,0,2.416666667,2.416666667,,,,529.22 ,0.004410143,,0,1624.790 ,0.04061974
0.003081007,0,0.0283777,0,2,2,,,,369.72 ,0.003081007,,0,1135.108 ,0.0283777
0.002110905,0,0.01944255,0,2.583333333,2.583333333,,,,253.31 ,0.002110905,,0,777.702 ,0.01944255
0.000742762,0,0.006841225,0,3,3,,,,89.13 ,0.000742762,,0,273.649 ,0.006841225
0.000506051,0,0.004661,0,2.416666667,2.416666667,,,,60.73 ,0.000506051,,0,186.440 ,0.004661
0.000154359,0,0.001421725,0,2.583333333,2.583333333,,,,18.52 ,0.000154359,,0,56.869 ,0.001421725
6.62666E-05,0,0.00061035,0,3,3,,,,7.95 ,6.62666E-05,,0,24.414 ,0.00061035
3.01286E-07,0,0.000002775,0,3,3,,,,0.04 ,3.01286E-07,,0,0.111 ,0.000002775
-1.60316E-20,0,-1.4766E-19,0,2.416666667,2.416666667,,,,0.00 ,-1.60316E-20,,0,0.000 ,-1.4766E-19
0,0,0,0,2.583333333,2.583333333,,,,0.00 ,0,,0,0.000 ,0
7.71446E-21,0,7.10543E-20,0,2.416666667,2.416666667,,,,0.00 ,7.71446E-21,,0,0.000 ,7.10543E-20
-3.134E-21,0,-2.88658E-20,0,2,2,,,,0.00 ,-3.134E-21,,0,0.000 ,-2.88658E-20
0.000118848,0,0.00109465,0,2.583333333,2.583333333,,,,14.26 ,0.000118848,,0,43.786 ,0.00109465
0.000653886,0,0.00602263,0,3,3,,,,78.47 ,0.000653886,,0,240.905 ,0.00602263
0.001245317,0,0.011470025,0,3,3,,,,149.44 ,0.001245317,,0,458.801 ,0.011470025
0.001509017,0,0.013898845,0,3,3,,,,181.08 ,0.001509017,,0,555.954 ,0.013898845
0.001809113,0,0.01666288,0,2.416666667,2.416666667,,,,217.09 ,0.001809113,,0,666.515 ,0.01666288
0.002037169,0,0.018763395,0,2.583333333,2.583333333,,,,244.46 ,0.002037169,,0,750.536 ,0.018763395
0.002383174,0,0.021950285,0,3,3,,,,285.98 ,0.002383174,,0,878.011 ,0.021950285
0.002794959,0,0.02574304,0,3.583333333,3.583333333,,,,335.40 ,0.002794959,,0,1029.722 ,0.02574304
0.00310409,0,0.028590305,0,4,4,,,,372.49 ,0.00310409,,0,1143.612 ,0.028590305
0.003261899,0,0.030043805,0,3.416666667,3.416666667,,,,391.43 ,0.003261899,,0,1201.752 ,0.030043805
0.003735231,0,0.034403445,0,3,3,,,,448.23 ,0.003735231,,0,1376.138 ,0.034403445
0.003698187,0,0.03406225,0,3,3,,,,443.78 ,0.003698187,,0,1362.490 ,0.03406225
0.003332155,0,0.0306909,0,3.583333333,3.583333333,,,,399.86 ,0.003332155,,0,1227.636 ,0.0306909
0.002830509,0,0.026070475,0,2.25,2.25,,,,339.66 ,0.002830509,,0,1042.819 ,0.026070475
0.002450718,0,0.0225724,0,1,1,,,,294.09 ,0.002450718,,0,902.896 ,0.0225724
0.001896276,0,0.0174657,0,0.416666667,0.416666667,,,,227.55 ,0.001896276,,0,698.628 ,0.0174657
0.001625751,0,0.014974025,0,0.583333333,0.583333333,,,,195.09 ,0.001625751,,0,598.961 ,0.014974025
0.001287204,0,0.011855825,0,0.416666667,0.416666667,,,,154.46 ,0.001287204,,0,474.233 ,0.011855825
0.000693763,0,0.006389925,0,1.166666667,1.166666667,,,,83.25 ,0.000693763,,0,255.597 ,0.006389925
0.000111006,0,0.001022425,0,0.833333333,0.833333333,,,,13.32 ,0.000111006,,0,40.897 ,0.001022425
5.95026E-05,0,0.00054805,0,2.333333333,2.333333333,,,,7.14 ,5.95026E-05,,0,21.922 ,0.00054805
7.33291E-05,0,0.0006754,0,2.25,2.25,,,,8.80 ,7.33291E-05,,0,27.016 ,0.0006754
0.000499203,0,0.004597925,0,1.583333333,1.583333333,,,,59.90 ,0.000499203,,0,183.917 ,0.004597925
0.001150168,0,0.01059365,2.45E-05,0.833333333,0.833333333,,,,138.02 ,0.001150168,,0,423.746 ,0.01059365
0.001626229,0,0.014978425,0.000200691,0,0,,,,195.15 ,0.001626229,,0,599.137 ,0.014978425
0.002193623,0,0.020204425,0.000584466,0.583333333,0.583333333,,,,263.23 ,0.002193623,,0,808.177 ,0.020204425
0.002281561,0,0.021014375,0.001003293,1.583333333,1.583333333,,,,273.79 ,0.002281561,,0,840.575 ,0.021014375
0.002259957,0,0.020815395,0.001304575,1.416666667,1.416666667,,,,271.19 ,0.002259957,,0,832.616 ,0.020815395
0.002054669,0,0.01892458,0.001437608,1.583333333,1.583333333,,,,246.56 ,0.002054669,,0,756.983 ,0.01892458
0.001594475,0,0.014685955,0.001500701,2.583333333,2.583333333,,,,191.34 ,0.001594475,,0,587.438 ,0.014685955
0.001383566,0,0.01274337,0.001415599,3,3,,,,166.03 ,0.001383566,,0,509.735 ,0.01274337
0.001419187,0,0.013071455,0.000871727,3,3,,,,170.30 ,0.001419187,,0,522.858 ,0.013071455
0.001332934,0,0.01227702,0.000271121,3.583333333,3.583333333,,,,159.95 ,0.001332934,,0,491.081 ,0.01227702
0.0011909,0,0.010968815,0.001040627,4,4,,,,142.91 ,0.0011909,,0,438.753 ,0.010968815
0.001762884,0,0.01623709,0.001031009,4.583333333,4.583333333,,,,211.55 ,0.001762884,,0,649.484 ,0.01623709
0.002196968,0,0.020235235,0.00038459,4.416666667,4.416666667,,,,263.64 ,0.002196968,,0,809.409 ,0.020235235
0.002239107,0,0.02062335,2.13E-05,2.833333333,2.833333333,,,,268.69 ,0.002239107,,0,824.934 ,0.02062335
0.001774042,0,0.016339865,0,1.416666667,1.416666667,,,,212.89 ,0.001774042,,0,653.595 ,0.016339865
0.001217569,0,0.01121445,0,0.416666667,0.416666667,,,,146.11 ,0.001217569,,0,448.578 ,0.01121445
0.000426536,0,0.003928625,0,0,0,,,,51.18 ,0.000426536,,0,157.145 ,0.003928625
0.000162436,0,0.001496125,0,0.583333333,0.583333333,,,,19.49 ,0.000162436,,0,59.845 ,0.001496125
2.87226E-05,0,0.00026455,0,0.416666667,0.416666667,,,,3.45 ,2.87226E-05,,0,10.582 ,0.00026455
-4.82154E-21,0,-4.44089E-20,0,0,0,,,,0.00 ,-4.82154E-21,,0,0.000 ,-4.44089E-20
1.50673E-22,0,1.38778E-21,0,0,0,,,,0.00 ,1.50673E-22,,0,0.000 ,1.38778E-21
-7.71446E-21,0,-7.10543E-20,0,0,0,,,,0.00 ,-7.71446E-21,,0,0.000 ,-7.10543E-20
-7.71446E-21,0,-7.10543E-20,0,0,0,,,,0.00 ,-7.71446E-21,,0,0.000 ,-7.10543E-20
0,0,0,0,0,0,,,,0.00 ,0,,0,0.000 ,0
6.50908E-21,0,5.9952E-20,4.89E-06,0,0,,,,0.00 ,6.50908E-21,,0,0.000 ,5.9952E-20
0.000492328,0,0.0045346,9.05E-05,0,0,,,,59.08 ,0.000492328,,0,181.384 ,0.0045346
0.0013663,0,0.01258434,0.00043513,0,0,,,,163.96 ,0.0013663,,0,503.374 ,0.01258434
0.001806394,0,0.016637835,0.000760703,2.333333333,2.333333333,,,,216.77 ,0.001806394,,0,665.513 ,0.016637835
0.002258241,0,0.020799585,0.00101226,4.583333333,4.583333333,,,,270.99 ,0.002258241,,0,831.983 ,0.020799585
0.00222039,0,0.02045096,0.001210017,3.833333333,3.833333333,,,,266.45 ,0.00222039,,0,818.038 ,0.02045096
0.002868488,0,0.02642028,0.001059702,2.416666667,2.416666667,,,,344.22 ,0.002868488,,0,1056.811 ,0.02642028
0.003163851,0,0.02914073,0.000352962,3.166666667,3.166666667,,,,379.66 ,0.003163851,,0,1165.629 ,0.02914073
0.003577203,0,0.03294792,0.001349245,4,4,,,,429.26 ,0.003577203,,0,1317.917 ,0.03294792
0.003785323,0,0.034864815,0.001430435,4.583333333,4.583333333,,,,454.24 ,0.003785323,,0,1394.593 ,0.034864815
0.003183846,0,0.0293249,0.001337018,4.416666667,4.416666667,,,,382.06 ,0.003183846,,0,1172.996 ,0.0293249
0.003267717,0,0.030097395,0.001052692,4,4,,,,392.13 ,0.003267717,,0,1203.896 ,0.030097395
0.003186801,0,0.029352115,0.000387688,3.416666667,3.416666667,,,,382.42 ,0.003186801,,0,1174.085 ,0.029352115
0.002882953,0,0.026553515,2.15E-05,2.416666667,2.416666667,,,,345.95 ,0.002882953,,0,1062.141 ,0.026553515
0.001673689,0,0.015415555,0,2,2,,,,200.84 ,0.001673689,,0,616.622 ,0.015415555
0.000924746,0,0.0085174,0,2,2,,,,110.97 ,0.000924746,,0,340.696 ,0.0085174
6.83729E-06,0,6.2975E-05,0,1.416666667,1.416666667,,,,0.82 ,6.83729E-06,,0,2.519 ,6.2975E-05
-5.30369E-21,0,-4.88498E-20,0,1,1,,,,0.00 ,-5.30369E-21,,0,0.000 ,-4.88498E-20
1.75384E-20,0,1.61537E-19,0,1.583333333,1.583333333,,,,0.00 ,1.75384E-20,,0,0.000 ,1.61537E-19
0,0,0,0,3.166666667,3.166666667,,,,0.00 ,0,,0,0.000 ,0
-1.54289E-20,0,-1.42109E-19,0,3.416666667,3.416666667,,,,0.00 ,-1.54289E-20,,0,0.000 ,-1.42109E-19
0,0,0,0,3,3,,,,0.00 ,0,,0,0.000 ,0
-7.71446E-21,0,-7.10543E-20,0,3.583333333,3.583333333,,,,0.00 ,-7.71446E-21,,0,0.000 ,-7.10543E-20
7.71446E-21,0,7.10543E-20,0,4,4,,,,0.00 ,7.71446E-21,,0,0.000 ,7.10543E-20
-9.2212E-21,0,-8.49321E-20,2.61E-05,3.416666667,3.416666667,,,,0.00 ,-9.2212E-21,,0,0.000 ,-8.49321E-20
0.000499002,0,0.004596075,0.000251394,1.25,1.25,,,,59.88 ,0.000499002,,0,183.843 ,0.004596075
0.001401392,0,0.012907555,0.000783364,1.75,1.75,,,,168.17 ,0.001401392,,0,516.302 ,0.012907555
0.001902441,0,0.01752248,0.00106231,4.166666667,4.166666667,,,,228.29 ,0.001902441,,0,700.899 ,0.01752248
0.0024846,0,0.02288447,0.001397991,5,5,,,,298.15 ,0.0024846,,0,915.379 ,0.02288447
0.002581109,0,0.02377337,0.001319084,3.833333333,3.833333333,,,,309.73 ,0.002581109,,0,950.935 ,0.02377337
0.003308586,0,0.030473815,0.000991718,3.583333333,3.583333333,,,,397.03 ,0.003308586,,0,1218.953 ,0.030473815
0.003710244,0,0.0341733,9.78E-05,4,4,,,,445.23 ,0.003710244,,0,1366.932 ,0.0341733
0.004166195,0,0.038372845,0,4,4,,,,499.94 ,0.004166195,,0,1534.914 ,0.038372845
0.004438021,0,0.040876505,0,4,4,,,,532.56 ,0.004438021,,0,1635.060 ,0.040876505
0.004041341,0,0.03722288,0,4.583333333,4.583333333,,,,484.96 ,0.004041341,,0,1488.915 ,0.03722288
0.004334484,0,0.039922875,0,5,5,,,,520.14 ,0.004334484,,0,1596.915 ,0.039922875
0.004402863,0,0.040552685,0,3.833333333,3.833333333,,,,528.34 ,0.004402863,,0,1622.107 ,0.040552685
0.003983304,0,0.036688325,0,2.416666667,2.416666667,,,,478.00 ,0.003983304,,0,1467.533 ,0.036688325
0.002702351,0,0.024890075,0,2.583333333,2.583333333,,,,324.28 ,0.002702351,,0,995.603 ,0.024890075
0.001723172,0,0.015871325,0,2.416666667,2.416666667,,,,206.78 ,0.001723172,,0,634.853 ,0.015871325
0.000261304,0,0.00240675,0,2,2,,,,31.36 ,0.000261304,,0,96.270 ,0.00240675
3.26881E-05,0,0.000301075,0,2.583333333,2.583333333,,,,3.92 ,3.26881E-05,,0,12.043 ,0.000301075
-1.85629E-20,0,-1.70974E-19,0,3.583333333,3.583333333,,,,0.00 ,-1.85629E-20,,0,0.000 ,-1.70974E-19
0,0,0,0,4,4,,,,0.00 ,0,,0,0.000 ,0
0,0,0,0,4,4,,,,0.00 ,0,,0,0.000 ,0
-1.54289E-20,0,-1.42109E-19,0,4,4,,,,0.00 ,-1.54289E-20,,0,0.000 ,-1.42109E-19
1.54289E-20,0,1.42109E-19,0,2.833333333,2.833333333,,,,0.00 ,1.54289E-20,,0,0.000 ,1.42109E-19
0,0,0,0,2.583333333,2.583333333,,,,0.00 ,0,,0,0.000 ,0
-1.54289E-20,0,-1.42109E-19,0,3.583333333,3.583333333,,,,0.00 ,-1.54289E-20,,0,0.000 ,-1.42109E-19
0.000387196,0,0.003566275,0,3.416666667,3.416666667,,,,46.46 ,0.000387196,,0,142.651 ,0.003566275
0.001145533,0,0.01055096,0,4.166666667,4.166666667,,,,137.46 ,0.001145533,,0,422.038 ,0.01055096
0.001657545,0,0.015266865,0,4.416666667,4.416666667,,,,198.91 ,0.001657545,,0,610.675 ,0.015266865
0.002350062,0,0.02164531,0,4,4,,,,282.01 ,0.002350062,,0,865.812 ,0.02164531
0.002616779,0,0.02410191,0,3.416666667,3.416666667,,,,314.01 ,0.002616779,,0,964.076 ,0.02410191
0.00354648,0,0.032664945,0,3.583333333,3.583333333,,,,425.58 ,0.00354648,,0,1306.598 ,0.032664945
0.004160055,0,0.0383163,0,3.416666667,3.416666667,,,,499.21 ,0.004160055,,0,1532.652 ,0.0383163
0.004846968,0,0.044643125,0,3.583333333,3.583333333,,,,581.64 ,0.004846968,,0,1785.725 ,0.044643125
0.005355085,0,0.049323155,0,2.833333333,2.833333333,,,,642.61 ,0.005355085,,0,1972.926 ,0.049323155
0.004960047,0,0.04568464,0,3.166666667,3.166666667,,,,595.21 ,0.004960047,,0,1827.386 ,0.04568464
0.005129134,0,0.047242025,0,3.416666667,3.416666667,,,,615.50 ,0.005129134,,0,1889.681 ,0.047242025
0.004998624,0,0.04603996,0,3,3,,,,599.83 ,0.004998624,,0,1841.598 ,0.04603996
0.004344313,0,0.040013405,0,1.25,1.25,,,,521.32 ,0.004344313,,0,1600.536 ,0.040013405
0.003032015,0,0.027926455,0,0,0,,,,363.84 ,0.003032015,,0,1117.058 ,0.027926455
0.002067857,0,0.01904605,0,1.75,1.75,,,,248.14 ,0.002067857,,0,761.842 ,0.01904605
0.000574479,0,0.00529125,0,1.833333333,1.833333333,,,,68.94 ,0.000574479,,0,211.650 ,0.00529125
0.000406125,0,0.003740625,0,1.583333333,1.583333333,,,,48.74 ,0.000406125,,0,149.625 ,0.003740625
0.000207578,0,0.0019119,0,2,2,,,,24.91 ,0.000207578,,0,76.476 ,0.0019119
2.07127E-05,0,0.000190775,0,1.416666667,1.416666667,,,,2.49 ,2.07127E-05,,0,7.631 ,0.000190775
-4.0742E-20,0,-3.75255E-19,0,1,1,,,,0.00 ,-4.0742E-20,,0,0.000 ,-3.75255E-19
1.49581E-20,0,1.37772E-19,0,1.583333333,1.583333333,,,,0.00 ,1.49581E-20,,0,0.000 ,1.37772E-19
1.54289E-20,0,1.42109E-19,0,2,2,,,,0.00 ,1.54289E-20,,0,0.000 ,1.42109E-19
0,0,0,0,1.416666667,1.416666667,,,,0.00 ,0,,0,0.000 ,0
-1.67549E-20,0,-1.54321E-19,0,1.583333333,1.583333333,,,,0.00 ,-1.67549E-20,,0,0.000 ,-1.54321E-19
0.000595379,0,0.00548375,0,1.416666667,1.416666667,,,,71.45 ,0.000595379,,0,219.350 ,0.00548375
0.002089733,0,0.019247545,0,2.166666667,2.166666667,,,,250.77 ,0.002089733,,0,769.902 ,0.019247545
0.003218538,0,0.02964443,0,3.583333333,3.583333333,,,,386.22 ,0.003218538,,0,1185.777 ,0.02964443
0.003909158,0,0.0360054,0,3.416666667,3.416666667,,,,469.10 ,0.003909158,,0,1440.216 ,0.0360054
0.003595939,0,0.03312049,0,2.416666667,2.416666667,,,,431.51 ,0.003595939,,0,1324.820 ,0.03312049
0.004612073,0,0.04247962,0,2.583333333,2.583333333,,,,553.45 ,0.004612073,,0,1699.185 ,0.04247962
0.005083962,0,0.04682597,0,3.583333333,3.583333333,,,,610.08 ,0.005083962,,0,1873.039 ,0.04682597
0.005574827,0,0.05134709,0,4,4,,,,668.98 ,0.005574827,,0,2053.884 ,0.05134709
0.00595622,0,0.05485992,0,4,4,,,,714.75 ,0.00595622,,0,2194.397 ,0.05485992
0.00505727,0,0.046580115,0,3.416666667,3.416666667,,,,606.87 ,0.00505727,,0,1863.205 ,0.046580115
0.004918014,0,0.045297495,0,2.416666667,2.416666667,,,,590.16 ,0.004918014,,0,1811.900 ,0.045297495
0.004653918,0,0.04286503,0,2,2,,,,558.47 ,0.004653918,,0,1714.601 ,0.04286503
0.003866312,0,0.03561077,0,0.833333333,0.833333333,,,,463.96 ,0.003866312,,0,1424.431 ,0.03561077
0.002429339,0,0.02237549,0,0,0,,,,291.52 ,0.002429339,,0,895.020 ,0.02237549
0.001461599,0,0.0134621,0,0,0,,,,175.39 ,0.001461599,,0,538.484 ,0.0134621
0.00015422,0,0.00142045,0,0,0,,,,18.51 ,0.00015422,,0,56.818 ,0.00142045
6.94504E-05,0,0.000639675,0,0,0,,,,8.33 ,6.94504E-05,,0,25.587 ,0.000639675
0.000035397,0,0.000326025,0,0,0,,,,4.25 ,0.000035397,,0,13.041 ,0.000326025
2.94771E-06,0,2.715E-05,0,0,0,,,,0.35 ,2.94771E-06,,0,1.086 ,2.715E-05
5.30369E-21,0,4.88498E-20,0,0.583333333,0.583333333,,,,0.00 ,5.30369E-21,,0,0.000 ,4.88498E-20
1.42235E-20,0,1.31006E-19,0,0.416666667,0.416666667,,,,0.00 ,1.42235E-20,,0,0.000 ,1.31006E-19
3.01346E-22,0,2.77556E-21,0,0,0,,,,0.00 ,3.01346E-22,,0,0.000 ,2.77556E-21
7.60146E-21,0,7.00134E-20,0,0,0,,,,0.00 ,7.60146E-21,,0,0.000 ,7.00134E-20
-1.8804E-20,0,-1.73195E-19,2.25E-05,0,0,,,,0.00 ,-1.8804E-20,,0,0.000 ,-1.73195E-19
0.000721834,0,0.006648475,0.000168411,1.166666667,1.166666667,,,,86.62 ,0.000721834,,0,265.939 ,0.006648475
0.002511442,0,0.023131705,0.000409045,2,2,,,,301.37 ,0.002511442,,0,925.268 ,0.023131705
0.003276695,0,0.03018009,0.00055186,2.583333333,2.583333333,,,,393.20 ,0.003276695,,0,1207.204 ,0.03018009
0.004267249,0,0.03930361,0.000558871,2.416666667,2.416666667,,,,512.07 ,0.004267249,,0,1572.144 ,0.03930361
0.003898165,0,0.03590415,0.00070837,2.583333333,2.583333333,,,,467.78 ,0.003898165,,0,1436.166 ,0.03590415
0.004972379,0,0.04579823,0.000924875,3,3,,,,596.69 ,0.004972379,,0,1831.929 ,0.04579823
0.005216227,0,0.0480442,0.001099482,3,3,,,,625.95 ,0.005216227,,0,1921.768 ,0.0480442
0.005511714,0,0.05076579,0.001345332,3.583333333,3.583333333,,,,661.41 ,0.005511714,,0,2030.632 ,0.05076579
0.005546024,0,0.0510818,0.001420164,4,4,,,,665.52 ,0.005546024,,0,2043.272 ,0.0510818
0.004576278,0,0.04214993,0.00133767,4,4,,,,549.15 ,0.004576278,,0,1685.997 ,0.04214993
0.004683159,0,0.043134355,0.001057909,3.416666667,3.416666667,,,,561.98 ,0.004683159,,0,1725.374 ,0.043134355
0.004753485,0,0.043782095,0.000398285,3,3,,,,570.42 ,0.004753485,,0,1751.284 ,0.043782095
0.004304878,0,0.03965019,2.23E-05,2.416666667,2.416666667,,,,516.59 ,0.004304878,,0,1586.008 ,0.03965019
0.003103684,0,0.028586565,0,1.416666667,1.416666667,,,,372.44 ,0.003103684,,0,1143.463 ,0.028586565
0.002151975,0,0.019820825,0,1.583333333,1.583333333,,,,258.24 ,0.002151975,,0,792.833 ,0.019820825
0.00074623,0,0.006873175,0,0.833333333,0.833333333,,,,89.55 ,0.00074623,,0,274.927 ,0.006873175
0.000468198,0,0.00431235,0,0.583333333,0.583333333,,,,56.18 ,0.000468198,,0,172.494 ,0.00431235
0.000129653,0,0.001194175,0,1,1,,,,15.56 ,0.000129653,,0,47.767 ,0.001194175
8.57443E-06,0,7.8975E-05,0,1.583333333,1.583333333,,,,1.03 ,8.57443E-06,,0,3.159 ,7.8975E-05
-7.23231E-22,0,-6.66134E-21,0,2,2,,,,0.00 ,-7.23231E-22,,0,0.000 ,-6.66134E-21
1.54289E-20,0,1.42109E-19,0,0.833333333,0.833333333,,,,0.00 ,1.54289E-20,,0,0.000 ,1.42109E-19
0,0,0,0,0,0,,,,0.00 ,0,,0,0.000 ,0
-7.71446E-21,0,-7.10543E-20,0,0,0,,,,0.00 ,-7.71446E-21,,0,0.000 ,-7.10543E-20
1.36209E-20,0,1.25455E-19,1.83E-05,0,0,,,,0.00 ,1.36209E-20,,0,0.000 ,1.25455E-19
2.88474E-05,0,0.0002657,0.000169878,1.166666667,1.166666667,,,,3.46 ,2.88474E-05,,0,10.628 ,0.0002657
0.000532058,0,0.00490053,0.000550882,2,2,,,,63.85 ,0.000532058,,0,196.021 ,0.00490053
0.00111495,0,0.010269275,0.000878737,3.75,3.75,,,,133.79 ,0.00111495,,0,410.771 ,0.010269275
0.001607876,0,0.014809385,0.001046659,5,5,,,,192.95 ,0.001607876,,0,592.375 ,0.014809385
0.00193302,0,0.01780413,0.001142522,5,5,,,,231.96 ,0.00193302,,0,712.165 ,0.01780413
0.002111443,0,0.019447505,0.001169911,5.583333333,5.583333333,,,,253.37 ,0.002111443,,0,777.900 ,0.019447505
0.00233118,0,0.021471395,0.001461574,6,6,,,,279.74 ,0.00233118,,0,858.856 ,0.021471395
0.002667959,0,0.02457331,0.001386253,5.416666667,5.416666667,,,,320.16 ,0.002667959,,0,982.932 ,0.02457331
0.002837231,0,0.02613239,0.001041442,3.833333333,3.833333333,,,,340.47 ,0.002837231,,0,1045.296 ,0.02613239
0.002973531,0,0.027387785,0.001294793,4.166666667,4.166666667,,,,356.82 ,0.002973531,,0,1095.511 ,0.027387785
0.003579461,0,0.03296872,0.000992533,4.416666667,4.416666667,,,,429.54 ,0.003579461,,0,1318.749 ,0.03296872
0.003697494,0,0.034055865,9.77E-05,2.833333333,2.833333333,,,,443.70 ,0.003697494,,0,1362.235 ,0.034055865
0.003447557,0,0.031753815,0,2.583333333,2.583333333,,,,413.71 ,0.003447557,,0,1270.153 ,0.031753815
0.002677695,0,0.02466298,0,1.25,1.25,,,,321.32 ,0.002677695,,0,986.519 ,0.02466298
0.001847612,0,0.017017475,0,0.583333333,0.583333333,,,,221.71 ,0.001847612,,0,680.699 ,0.017017475
0.001052844,0,0.00969725,0,2.166666667,2.166666667,,,,126.34 ,0.001052844,,0,387.890 ,0.00969725
0.000855679,0,0.00788125,0,3,3,,,,102.68 ,0.000855679,,0,315.250 ,0.00788125
0.000625046,0,0.005757,0,3,3,,,,75.01 ,0.000625046,,0,230.280 ,0.005757
0.000334639,0,0.0030822,0,3.583333333,3.583333333,,,,40.16 ,0.000334639,,0,123.288 ,0.0030822
0.000022192,0,0.0002044,0,3.416666667,3.416666667,,,,2.66 ,0.000022192,,0,8.176 ,0.0002044
-4.701E-21,0,-4.32987E-20,0,3.583333333,3.583333333,,,,0.00 ,-4.701E-21,,0,0.000 ,-4.32987E-20
0,0,0,0,2.833333333,2.833333333,,,,0.00 ,0,,0,0.000 ,0
-7.71446E-21,0,-7.10543E-20,0,2,2,,,,0.00 ,-7.71446E-21,,0,0.000 ,-7.10543E-20
6.99123E-21,0,6.43929E-20,2.02E-05,1.416666667,1.416666667,,,,0.00 ,6.99123E-21,,0,0.000 ,6.43929E-20
0.000154323,0,0.0014214,0.000133033,1.583333333,1.583333333,,,,18.52 ,0.000154323,,0,56.856 ,0.0014214
0.000980176,0,0.009027935,0.000289054,3.166666667,3.166666667,,,,117.62 ,0.000980176,,0,361.117 ,0.009027935
0.001604388,0,0.014777255,0.000576804,4.583333333,4.583333333,,,,192.53 ,0.001604388,,0,591.090 ,0.014777255
0.002017119,0,0.01857873,0.000951449,7.333333333,7.333333333,,,,242.05 ,0.002017119,,0,743.149 ,0.01857873
0.002219867,0,0.02044614,0.001072418,9,9,,,,266.38 ,0.002219867,,0,817.846 ,0.02044614
